id_contrat;Expo;type_produit;Statut_cloture;recup_tot_realise;lgd ;tx_recup_total_realisee;controle;duree ;date_entree_defaut;M1;M2;M3;M4;M5;M6;M7;M8;M9;M10;M11;M12;M13;M14;M15;M16;M17;M18;M19;M20;M21;M22;M23;M24;M25;M26;M27;M28;M29;M30;M31;M32;M33;M34;M35;M36;M37;M38;M39;M40;M41;M42;M43;M44;M45;M46;M47;M48
858523563;6477; Classique ;clos;1870;0.423652925737224;0.576347074262776;1;48;2015;42;17;62;31;25;24;57;26;0;74;76;16;16;46;60;48;77;42;76;62;57;24;58;72;5;57;7;51;41;20;34;53;60;50;32;7;29;24;35;42;9;45;59;21;34;35;30;2
839973965;2936; Facilities ;clos;725;0.451975476839237;0.548024523160763;1;48;2015;11;6;0;1;10;10;2;33;6;21;8;29;14;1;0;2;21;1;11;21;24;29;17;31;15;14;12;28;9;30;2;23;18;31;33;27;9;11;17;9;23;0;19;21;16;16;10;23
175523250;4487; Classique ;clos;1169;0.377089369289057;0.622910630710943;1;48;2015;19;2;3;5;16;30;0;16;54;52;30;53;34;9;42;14;41;6;26;35;41;3;55;45;2;18;48;10;10;22;21;39;11;9;17;20;20;30;32;4;39;52;38;38;3;44;0;11
611961790;1989; Facilities ;clos;518;0.49270990447461;0.50729009552539;1;48;2015;19;12;3;10;17;1;15;0;13;14;12;7;16;10;9;6;8;4;17;9;15;18;13;8;18;8;5;12;19;15;12;0;17;9;19;5;9;2;9;10;20;11;2;15;11;4;10;20
953239486;7309; Classique ;clos;1951;0.491859351484471;0.508140648515529;1;48;2015;0;75;22;71;31;41;65;9;46;22;3;61;77;34;49;63;39;32;27;46;21;10;72;27;26;67;70;0;16;52;69;0;44;16;44;77;74;59;29;66;45;39;50;36;17;41;13;58
124709013;2885; Facilities ;clos;885;0.391681109185442;0.608318890814558;1;48;2015;24;22;26;12;24;12;27;14;32;4;32;9;25;5;9;14;12;13;22;10;19;35;33;36;30;20;18;12;31;13;33;16;6;21;15;17;23;2;3;4;26;16;28;3;13;22;20;22
845288496;7018; Classique ;clos;2079;0.486320889142206;0.513679110857794;1;48;2015;32;57;43;58;75;43;35;47;15;18;12;22;24;9;57;64;61;58;75;6;51;22;46;39;33;4;73;27;67;32;23;48;36;58;31;53;59;31;50;65;33;45;62;58;50;40;63;69
566551808;3709; Classique ;clos;1224;0.378808304125101;0.621191695874899;1;48;2015;75;2;2;28;19;33;9;22;48;31;4;41;3;35;11;20;6;48;28;42;15;33;20;11;29;37;48;48;36;15;35;35;10;26;37;0;23;15;43;1;41;45;2;43;38;17;4;10
984056872;4522; Classique ;clos;1299;0.324635117204777;0.675364882795223;1;48;2015;12;20;22;37;63;26;0;6;31;33;1;19;16;8;7;19;38;32;5;62;20;5;5;7;2;39;51;45;44;38;51;9;36;22;22;43;14;40;17;31;2;46;53;58;48;1;42;51
446392715;1798; Facilities ;clos;654;0.346496106785317;0.653503893214683;1;48;2015;28;17;6;20;21;5;16;14;19;16;24;19;21;16;10;18;19;9;17;19;7;15;0;21;2;7;3;24;18;4;14;24;5;21;6;16;2;24;16;9;22;13;4;1;3;1;23;15
415547844;7272; Classique ;clos;2564;0.337046204620462;0.662953795379538;1;48;2015;108;52;8;45;82;85;82;95;62;19;84;32;40;8;15;46;55;73;18;9;22;7;72;51;3;39;35;73;87;84;68;64;60;99;96;52;66;44;6;96;50;96;96;65;1;8;32;74
272620991;7061; Classique ;clos;2133;0.371335504885993;0.628664495114007;1;48;2015;3;12;36;16;54;70;88;53;54;86;1;24;9;55;60;32;37;66;9;71;60;6;18;70;64;49;12;66;83;39;69;14;71;25;66;87;57;26;1;13;52;20;57;3;50;37;90;92
682692187;7469; Classique ;clos;2653;0.316642120765832;0.683357879234168;1;48;2015;27;86;105;44;61;15;103;13;4;86;61;12;25;49;102;89;36;68;93;83;95;88;75;53;79;33;7;44;92;46;70;8;78;21;39;59;54;37;26;103;97;68;31;94;30;20;10;34
927606421;6569; Classique ;clos;1757;0.495813670269447;0.504186329730553;1;48;2015;66;2;52;41;39;38;4;65;68;36;12;33;2;66;67;25;1;26;65;13;60;66;41;21;30;68;60;35;12;37;35;10;63;37;46;61;38;16;5;7;18;57;57;62;57;17;19;1
327447200;7260; Classique ;clos;2167;0.402617079889807;0.597382920110193;1;48;2015;40;55;80;14;67;13;47;49;10;5;51;76;35;10;8;23;61;8;10;78;56;56;51;59;17;24;37;80;49;81;22;32;75;33;71;89;26;78;66;86;48;57;27;45;57;16;77;12
671925659;7421; Classique ;clos;2085;0.405470960786956;0.594529039213044;1;48;2015;80;69;68;11;41;68;50;71;29;23;21;59;35;88;58;90;10;35;0;4;40;27;59;26;19;60;64;58;37;85;34;44;9;41;65;21;35;43;84;39;8;32;85;1;28;70;10;51
806545283;5589; Classique ;clos;1466;0.434424762927178;0.565575237072822;1;48;2015;31;27;28;12;65;28;1;31;55;37;51;24;0;3;60;23;64;0;14;30;64;35;11;50;19;60;61;15;38;4;9;63;22;25;28;0;19;52;11;46;31;63;13;56;34;30;19;4
745896251;1213; Facilities ;clos;378;0.347073371805441;0.652926628194559;1;48;2015;0;4;10;6;1;14;2;1;2;16;13;9;4;15;10;7;13;6;4;7;14;11;7;14;15;8;2;5;11;7;1;9;1;16;8;0;7;0;10;15;16;11;6;8;4;16;10;2
949116312;2115; Facilities ;clos;622;0.421749408983452;0.578250591016549;1;48;2015;1;16;25;25;25;16;16;15;1;21;14;1;9;20;16;10;2;13;18;3;24;8;5;4;24;24;23;1;16;18;9;9;1;12;18;20;0;25;9;4;1;5;11;15;5;25;16;23
504187072;1649; Facilities ;clos;501;0.37477258944815;0.62522741055185;1;48;2015;1;14;10;0;17;16;2;3;13;10;14;11;9;4;20;16;11;16;20;2;10;16;11;16;13;11;4;11;6;8;0;3;14;13;19;11;18;2;16;14;6;5;21;9;13;1;5;16
172683167;5366; Classique ;clos;1597;0.439247111442415;0.560752888557585;1;48;2015;48;28;8;19;2;5;29;34;51;20;49;17;62;56;4;57;40;35;53;47;17;43;45;52;26;17;36;12;12;30;59;7;56;3;44;56;33;17;37;19;52;44;61;42;45;18;15;35
809358836;6359; Classique ;clos;2127;0.438276458562667;0.561723541437333;1;48;2015;67;0;21;70;71;39;12;50;43;63;51;65;28;10;73;14;25;11;46;39;42;62;57;53;45;54;50;63;38;21;70;40;61;39;12;20;29;53;67;54;72;41;8;58;60;35;61;64
267661893;1610; Facilities ;clos;384;0.468944099378882;0.531055900621118;1;48;2015;2;9;6;3;16;16;17;8;3;15;5;0;4;13;15;0;6;10;13;17;7;8;10;5;12;1;2;5;1;14;0;4;17;1;11;11;4;11;2;8;16;9;10;5;1;9;5;17
540093059;4851; Classique ;clos;1719;0.328798185941043;0.671201814058957;1;48;2015;107;61;33;0;49;44;49;19;58;26;65;58;10;18;15;3;56;67;55;6;58;61;51;13;36;1;55;31;36;37;45;58;31;32;3;63;67;5;3;20;0;56;0;1;23;35;66;33
242012030;6897; Classique ;clos;1850;0.440336378135421;0.559663621864579;1;48;2015;2;64;48;25;6;67;25;18;20;60;71;43;76;15;12;13;31;5;7;65;23;72;51;46;26;3;28;44;7;55;38;78;8;55;24;44;45;66;55;49;67;45;71;54;7;47;10;59
553983491;6746; Classique ;clos;1878;0.449599762822413;0.550400237177587;1;48;2015;101;66;18;22;12;76;50;43;43;27;72;43;33;30;56;39;40;34;21;0;47;72;37;25;58;38;12;12;30;46;17;66;44;77;66;22;49;44;22;60;6;52;10;8;47;47;22;16
859618050;1417; Facilities ;clos;459;0.383909668313338;0.616090331686662;1;48;2015;26;17;2;6;10;7;5;2;10;10;3;14;3;16;2;13;8;4;4;3;12;5;11;0;11;1;13;16;18;3;12;8;13;3;6;11;12;18;15;9;13;16;9;18;13;7;8;13
982828039;6616; Classique ;clos;1837;0.416414752116082;0.583585247883918;1;48;2015;157;17;26;33;32;10;26;26;6;35;53;37;23;20;22;63;5;41;12;21;71;19;60;58;71;24;20;69;25;52;26;14;72;8;50;58;71;8;30;40;22;13;29;73;55;73;1;60
795260172;1333; Facilities ;clos;323;0.498124531132783;0.501875468867217;1;48;2015;13;2;3;11;0;8;13;5;11;8;11;10;6;12;11;6;6;0;9;9;2;13;9;3;10;6;7;11;12;7;3;8;9;5;5;0;6;10;0;1;1;6;3;9;1;10;7;5
247027811;3893; Classique ;clos;1125;0.425635756486;0.574364243514;1;48;2015;12;1;23;44;6;30;23;33;41;41;31;35;0;16;26;0;17;41;3;18;42;38;1;30;42;38;20;21;12;7;10;45;45;21;32;26;25;8;0;37;20;17;14;7;24;25;40;37
709458288;3561; Classique ;clos;882;0.444538051109239;0.555461948890761;1;48;2015;7;11;27;0;35;7;5;26;31;30;8;39;10;36;1;16;4;4;25;1;16;41;10;3;23;19;28;31;41;11;5;23;40;0;15;29;11;27;4;22;32;27;25;9;13;12;26;16
415015500;3904; Classique ;clos;1352;0.404456967213115;0.595543032786885;1;48;2015;20;48;9;32;41;38;2;41;39;32;11;31;10;29;20;37;0;43;44;22;31;32;48;16;2;29;20;29;5;45;32;9;18;20;34;19;47;40;29;21;28;29;44;42;33;29;24;48
518496274;2411; Facilities ;clos;624;0.489008710078805;0.510991289921195;1;48;2015;2;16;16;25;21;21;24;18;13;13;11;9;22;15;9;8;7;17;10;5;5;8;13;11;23;8;5;10;5;10;9;8;6;11;20;4;14;16;13;6;15;8;12;21;25;8;25;23
754070432;5159; Classique ;clos;1899;0.350261678619888;0.649738321380112;1;48;2015;76;54;60;2;24;8;59;53;51;58;37;38;62;64;49;59;29;46;33;23;34;53;29;37;27;17;55;37;32;63;33;38;13;69;44;59;18;10;10;38;1;49;31;53;48;16;44;56
427070229;2218; Facilities ;clos;587;0.45356176735798;0.54643823264202;1;48;2015;11;25;8;21;22;14;10;5;16;7;9;20;12;12;19;4;21;16;12;10;1;1;13;6;24;16;0;19;23;0;5;21;6;17;7;4;15;15;24;8;7;13;19;7;3;11;19;9
438865210;6591; Classique ;clos;2155;0.431042330450614;0.568957669549386;1;48;2015;180;16;52;8;42;28;27;23;41;73;53;59;69;73;10;67;28;6;16;60;64;14;8;52;50;20;64;38;50;47;35;68;7;25;24;40;76;54;18;52;69;5;77;39;35;64;64;65
563873710;7222; Classique ;clos;2016;0.405012461921905;0.594987538078095;1;48;2015;1;71;66;71;65;30;8;15;12;29;48;81;20;68;59;66;20;26;49;1;68;31;33;52;46;40;31;9;27;45;66;6;50;89;5;50;0;47;74;49;80;59;82;0;16;31;75;49
988306912;4252; Classique ;clos;1201;0.394402634054563;0.605597365945437;1;48;2015;45;9;31;24;51;24;13;0;25;30;53;44;9;20;1;0;37;22;17;6;13;31;14;16;9;10;34;16;3;35;5;30;40;34;34;10;40;47;11;50;38;19;40;53;47;7;43;11
900354010;5522; Classique ;clos;2016;0.327960883737776;0.672039116262224;1;48;2015;125;5;11;68;25;13;20;57;32;60;45;45;6;57;20;0;34;9;1;22;37;74;75;74;73;77;16;8;72;73;69;28;18;77;41;57;42;1;57;31;29;75;31;53;16;37;51;69
301034713;3902; Classique ;clos;1001;0.498462327011789;0.501537672988211;1;48;2015;80;20;9;10;20;1;23;37;2;4;18;38;13;19;37;5;18;3;32;29;24;23;22;14;39;12;26;2;4;15;13;22;32;7;21;15;13;21;38;12;25;30;40;22;14;32;38;7
842282139;5556; Classique ;clos;2008;0.347372210223182;0.652627789776818;1;48;2015;11;34;32;70;71;68;23;36;20;17;62;64;43;61;42;27;52;34;73;70;37;22;18;74;36;27;2;29;23;12;72;45;20;63;35;68;53;26;73;54;22;59;44;62;33;36;3;50
469768051;6530; Classique ;clos;1970;0.418989280245023;0.581010719754977;1;48;2015;24;31;71;57;0;46;10;31;72;8;68;16;5;38;70;37;72;26;47;60;21;22;29;24;42;20;76;37;25;60;1;17;64;57;35;65;65;40;73;15;37;53;70;54;48;28;68;35
562913387;5009; Classique ;clos;1653;0.31123976841685;0.68876023158315;1;48;2015;118;31;14;26;22;43;5;14;26;63;46;42;38;63;10;65;24;47;64;44;30;8;2;38;1;59;26;4;47;68;9;60;0;14;55;46;51;58;63;30;39;41;58;26;1;2;12;0
970055983;2603; Facilities ;clos;618;0.442566269688821;0.557433730311179;1;48;2015;16;24;17;9;2;8;21;9;5;29;3;4;8;13;22;18;13;19;14;16;4;13;14;15;4;20;18;10;21;1;13;8;10;18;3;24;10;13;27;12;23;13;18;13;0;14;0;9
320510151;4674; Classique ;clos;1028;0.490372272143774;0.509627727856226;1;48;2015;24;31;19;9;27;7;17;25;19;4;38;42;16;14;32;12;13;0;33;3;25;44;19;35;12;3;21;17;48;39;45;8;1;1;1;24;24;22;34;28;29;19;19;10;43;3;35;34
742471517;6420; Classique ;clos;1833;0.48816199376947;0.51183800623053;1;48;2015;113;33;61;63;53;27;33;64;24;19;65;68;3;57;30;46;5;60;52;10;21;43;63;26;3;12;1;6;68;47;5;40;30;14;66;3;64;67;65;68;7;24;65;37;14;6;32;50
411257332;6553; Classique ;clos;2259;0.386082710209065;0.613917289790936;1;48;2015;58;83;51;82;73;48;3;26;60;57;42;47;30;81;21;34;74;18;73;9;30;48;69;11;46;26;29;69;64;7;77;50;26;47;57;36;62;76;77;60;54;60;51;34;61;15;11;36
299269698;3939; Classique ;clos;1294;0.309215536938309;0.690784463061691;1;48;2015;7;51;33;54;44;39;36;35;56;44;52;50;20;25;17;14;44;6;54;0;21;42;18;0;17;10;17;3;6;6;19;5;23;21;28;6;50;15;52;47;10;9;39;4;37;25;40;43
730279580;3502; Classique ;clos;846;0.457167332952599;0.542832667047402;1;48;2015;17;32;0;36;4;3;20;22;21;22;24;2;18;33;12;38;6;31;30;6;16;2;21;7;37;13;7;35;0;29;12;11;10;0;24;32;31;11;1;37;0;36;13;20;7;12;14;31
682305572;4516; Classique ;clos;1286;0.422719220549159;0.577280779450841;1;48;2015;54;3;8;16;31;38;20;13;41;53;25;48;36;8;6;26;24;49;37;42;33;4;1;34;40;33;4;36;29;22;13;10;27;39;33;38;35;53;16;26;54;11;5;5;44;3;31;29
477917655;4671; Classique ;clos;1740;0.301006208520659;0.698993791479341;1;48;2015;68;20;54;1;11;40;19;8;32;25;37;37;29;15;4;68;65;65;17;66;51;65;27;56;29;40;44;32;34;17;10;61;8;1;35;60;38;42;31;53;39;29;41;66;64;15;13;58
318704410;4098; Classique ;clos;1060;0.499023914104441;0.500976085895559;1;48;2015;51;35;34;5;36;29;32;21;27;0;7;12;36;5;37;26;12;12;16;12;38;25;35;14;3;2;32;30;25;8;36;17;12;39;25;24;37;36;7;18;26;24;10;37;9;4;19;23
861107476;6037; Classique ;clos;1695;0.434818618519132;0.565181381480868;1;48;2015;17;15;0;37;58;67;39;50;5;33;12;27;44;60;30;21;16;50;2;56;18;24;52;63;49;0;41;56;43;42;32;50;70;48;42;34;26;4;70;28;52;17;39;69;36;26;18;7
236513775;6914; Classique ;clos;2061;0.459068556551924;0.540931443448076;1;48;2015;142;72;62;70;61;75;64;11;30;55;34;7;2;5;60;45;77;47;3;7;70;53;61;11;10;69;65;12;39;34;52;4;39;15;61;1;49;17;53;51;68;56;22;49;33;60;68;10
959004804;5859; Classique ;clos;1609;0.34152585765489;0.65847414234511;1;48;2015;48;13;19;4;32;13;76;53;75;71;36;35;33;80;0;36;19;42;44;32;37;34;78;56;24;4;34;1;3;26;41;22;71;27;52;7;71;20;18;37;4;18;52;21;15;12;14;49
597344234;6965; Classique ;clos;1798;0.447666905958363;0.552333094041637;1;48;2015;10;51;67;13;63;63;56;54;41;44;49;0;16;2;55;63;5;20;63;62;6;56;19;49;63;24;54;70;62;35;26;69;3;29;0;15;32;71;11;45;36;28;0;10;71;31;24;62
232980716;4197; Classique ;clos;1075;0.465570645699309;0.534429354300691;1;48;2015;33;39;7;3;37;44;6;21;40;43;40;10;18;33;32;46;44;0;5;6;44;40;3;24;43;32;12;8;24;19;8;22;18;33;27;23;4;33;2;41;2;36;11;11;18;20;0;10
556606854;7366; Classique ;clos;1775;0.403746945424925;0.596253054575075;1;48;2015;10;22;51;71;21;57;15;12;20;9;49;8;75;24;22;59;59;7;51;18;5;63;2;70;81;35;8;15;13;39;84;44;45;58;66;46;12;38;7;42;59;5;28;51;72;83;10;34
997438414;6095; Classique ;clos;1928;0.395734208367514;0.604265791632486;1;48;2015;11;53;13;12;76;7;43;73;2;16;24;12;65;31;36;40;76;26;2;45;73;67;74;13;60;76;53;28;68;45;24;53;23;31;60;60;64;66;35;27;29;33;49;3;60;57;13;21
521937152;4456; Classique ;clos;1225;0.396095152603232;0.603904847396768;1;48;2015;2;30;23;46;28;3;30;13;25;22;9;2;20;54;37;41;3;21;0;26;33;48;23;50;23;42;2;36;8;47;23;16;40;21;10;33;45;12;31;50;21;1;43;5;51;27;31;18
529228396;2520; Facilities ;clos;680;0.482142857142857;0.517857142857143;1;48;2015;32;4;22;19;9;0;1;16;7;8;2;23;17;15;6;3;11;6;7;27;11;18;12;18;16;14;16;9;1;19;17;7;22;17;23;14;25;7;6;14;20;14;18;26;23;12;19;27
308905387;4576; Classique ;clos;1140;0.421984265734266;0.578015734265734;1;48;2015;42;17;41;12;29;25;53;51;14;18;3;45;12;47;24;9;6;19;14;18;40;55;44;18;5;36;23;39;6;3;6;20;24;1;33;36;18;30;12;23;21;2;4;55;33;17;19;18
954871474;4917; Classique ;clos;1900;0.315842993695343;0.684157006304657;1;48;2015;102;45;57;0;39;69;63;24;5;49;38;2;58;24;51;44;53;64;46;59;50;66;46;47;17;56;65;6;33;49;59;3;9;43;34;40;49;59;38;43;17;0;46;30;11;32;39;21
807489628;7449; Classique ;clos;2487;0.303262182843335;0.696737817156665;1;48;2015;27;23;80;39;52;98;58;19;54;13;29;85;73;98;67;54;105;29;46;62;81;10;69;53;47;100;70;58;67;24;44;42;43;11;33;36;53;1;26;94;23;32;18;76;17;85;65;98
631714118;6274; Classique ;clos;1534;0.456487089576028;0.543512910423972;1;48;2015;35;38;26;47;16;42;29;6;21;53;30;8;29;58;52;45;12;7;26;11;20;16;34;6;49;68;24;63;4;20;3;64;10;28;48;17;67;56;70;49;18;51;57;28;4;30;2;37
305351192;5820; Classique ;clos;1533;0.440549828178694;0.559450171821306;1;48;2015;124;0;29;16;11;31;50;55;59;21;13;6;19;38;51;19;21;15;35;5;55;64;23;48;16;4;16;2;59;32;57;25;6;51;40;19;5;9;25;9;30;59;10;52;44;64;62;29
757854459;7056; Classique ;clos;2057;0.389880952380952;0.610119047619048;1;48;2015;79;38;66;43;33;55;17;83;30;27;80;7;43;71;72;69;86;84;55;6;37;2;20;86;30;15;6;72;38;49;59;6;27;41;5;36;2;55;63;9;27;2;35;85;33;61;63;49
389521569;3938; Classique ;clos;1218;0.415439309294058;0.584560690705942;1;48;2015;32;46;46;2;40;36;35;27;34;37;36;27;9;47;33;30;21;42;0;43;11;2;36;28;26;6;16;20;13;10;0;32;14;47;27;17;25;37;35;19;4;38;40;19;7;8;39;19
941438497;4325; Classique ;clos;1223;0.370173410404624;0.629826589595376;1;48;2015;8;21;55;39;3;17;33;49;6;29;1;45;12;19;9;6;5;8;15;2;20;40;23;50;50;34;42;9;56;43;27;26;32;10;14;51;20;38;35;11;1;5;8;14;22;55;52;53
189604372;3912; Classique ;clos;1036;0.458333333333333;0.541666666666667;1;48;2015;1;34;16;44;7;26;10;18;14;5;23;37;0;13;39;34;9;12;4;14;36;20;16;35;9;35;11;14;30;41;44;42;40;18;26;24;1;16;40;12;14;19;30;18;1;31;18;35
658524950;3333; Classique ;clos;1044;0.390639063906391;0.609360936093609;1;48;2015;6;25;29;13;6;19;18;29;39;24;39;29;22;10;42;30;2;4;10;33;20;37;4;37;13;33;24;27;11;20;41;3;30;12;42;2;6;4;22;16;6;37;7;40;32;6;41;42
896095830;6482; Classique ;clos;2026;0.31163221228016;0.68836778771984;1;48;2015;103;62;45;51;84;49;35;42;15;28;68;16;0;49;6;0;14;50;30;39;89;8;90;5;69;38;61;65;13;11;87;26;73;76;55;77;27;18;19;32;74;23;25;8;80;79;3;9
508291720;5380; Classique ;clos;1742;0.32639405204461;0.67360594795539;1;48;2015;15;32;34;52;28;58;48;61;69;5;39;31;3;2;71;23;66;45;69;44;15;34;18;49;19;23;31;26;54;31;73;24;45;13;63;6;25;24;70;61;39;15;43;74;17;0;20;35
576360281;4955; Classique ;clos;1521;0.347124117053481;0.652875882946519;1;48;2015;56;57;46;23;33;23;15;30;55;47;9;6;26;29;14;51;31;27;16;16;61;57;42;12;60;20;1;46;24;38;46;25;56;65;52;11;10;26;7;56;48;33;6;44;5;15;19;26
800473601;3590; Classique ;clos;943;0.476880222841226;0.523119777158774;1;48;2015;10;14;29;10;12;20;34;32;4;2;5;16;25;12;5;8;38;18;36;5;0;39;18;28;25;7;1;10;36;3;35;37;38;16;35;31;0;38;31;10;21;36;4;35;12;1;23;38
432352415;3932; Classique ;clos;1363;0.301627670396745;0.698372329603255;1;48;2015;48;40;28;16;21;35;15;28;45;18;8;29;50;13;28;29;27;8;29;34;44;54;21;41;6;5;14;51;9;46;53;52;15;24;6;42;46;1;21;47;27;43;12;27;40;44;18;5
987786600;4923; Classique ;clos;1536;0.316879951249238;0.683120048750762;1;48;2015;9;58;7;15;62;42;59;18;59;61;43;8;18;15;46;28;59;61;32;15;9;27;9;24;15;31;38;19;10;34;59;22;31;35;41;49;60;66;1;44;2;0;9;32;27;41;50;36
364939142;3357; Classique ;clos;1307;0.303842716711349;0.696157283288651;1;48;2015;4;19;22;39;46;36;44;29;25;36;26;1;34;28;37;36;48;15;23;39;2;13;6;30;34;32;47;38;35;45;27;29;16;3;42;27;9;31;15;18;40;16;1;32;31;37;20;44
268034115;4764; Classique ;clos;1961;0.317590260285474;0.682409739714526;1;48;2015;99;43;22;22;55;39;32;19;57;29;22;35;56;40;61;34;25;64;28;26;52;16;39;40;65;66;62;32;33;57;47;48;27;63;55;41;23;30;26;56;21;59;57;7;7;61;15;48
929307407;4083; Classique ;clos;1296;0.381337252020573;0.618662747979427;1;48;2015;5;44;52;11;31;38;37;50;39;35;24;43;24;5;35;11;31;40;14;40;34;18;6;43;48;27;40;6;7;47;43;8;6;39;39;15;15;18;20;46;0;12;15;35;11;22;22;45
312119336;1913; Facilities ;clos;638;0.336121275483534;0.663878724516466;1;48;2015;22;25;2;14;16;9;20;8;0;20;0;17;20;18;26;0;3;16;14;16;12;2;26;4;9;26;20;23;4;12;14;8;6;26;7;15;6;0;3;18;18;25;20;4;11;9;26;18
503284543;5195; Classique ;clos;1480;0.387102983638114;0.612897016361886;1;48;2015;1;39;21;18;26;8;56;0;39;64;30;52;24;28;66;7;3;7;31;45;62;63;42;24;24;2;45;52;48;37;19;34;37;50;60;5;26;51;21;30;21;38;29;5;7;45;20;18
341185673;3496; Classique ;clos;876;0.453661327231121;0.546338672768879;1;48;2015;16;3;21;17;38;27;3;9;15;13;3;20;28;24;30;8;32;15;18;19;15;11;16;8;4;6;18;18;6;24;8;18;14;33;21;35;34;26;15;35;3;22;39;1;30;18;38;1
247200336;4421; Classique ;clos;1123;0.43248133906356;0.56751866093644;1;48;2015;0;24;1;4;19;7;14;42;38;28;12;26;19;35;31;44;14;17;2;29;23;43;42;23;12;1;18;8;50;23;10;39;9;6;42;48;35;10;29;34;52;0;41;2;6;46;21;44
170783712;3754; Classique ;clos;1113;0.367874267448055;0.632125732551945;1;48;2015;30;14;8;42;18;10;21;28;27;36;46;31;27;48;2;4;42;8;28;20;13;24;16;0;27;8;48;3;19;0;48;11;37;40;23;35;4;9;5;41;6;16;45;34;14;38;11;48
765708167;2785; Facilities ;clos;809;0.37737881508079;0.62262118491921;1;48;2015;10;2;7;9;26;31;7;2;29;10;3;31;35;8;35;12;19;11;0;4;19;23;9;6;10;4;3;18;22;15;34;34;17;35;21;27;33;29;0;27;11;31;3;5;36;9;30;7
727655107;1178; Facilities ;clos;372;0.368421052631579;0.631578947368421;1;48;2015;12;14;11;4;14;12;14;3;15;4;12;14;10;1;14;1;1;6;0;15;14;5;13;0;4;12;7;2;3;15;5;7;11;7;0;8;11;6;15;8;2;11;5;14;3;2;2;3
353556188;4228; Classique ;clos;1119;0.438505203405866;0.561494796594134;1;48;2015;9;32;45;6;13;40;30;43;11;33;22;16;18;3;34;4;42;39;20;25;47;16;20;47;19;40;1;28;33;42;33;13;42;28;15;10;38;25;3;44;7;1;29;2;25;5;3;18
878942995;6739; Classique ;clos;2028;0.419646831874165;0.580353168125835;1;48;2015;40;12;17;65;50;75;73;69;67;11;56;21;25;36;62;12;58;42;53;45;65;29;48;78;2;60;13;29;20;9;43;9;46;14;32;62;53;65;62;4;78;10;79;76;81;40;27;5
338824603;4290; Classique ;clos;1189;0.427972027972028;0.572027972027972;1;48;2015;64;25;29;39;27;13;3;31;30;45;19;13;5;45;17;11;27;43;15;43;6;40;24;3;9;31;23;19;50;13;1;9;27;10;19;21;17;18;31;8;30;38;39;38;50;18;4;49
212279008;6240; Classique ;clos;1892;0.35849358974359;0.64150641025641;1;48;2015;2;27;61;6;3;72;31;80;32;53;39;42;66;56;82;34;21;6;28;8;4;67;57;24;35;80;71;38;8;11;69;27;46;51;7;75;24;18;78;32;17;40;53;62;14;51;82;2
812589865;2321; Facilities ;clos;795;0.345540715208962;0.654459284791038;1;48;2015;27;26;8;22;21;21;1;31;29;0;11;5;3;9;20;21;10;9;23;16;27;28;30;30;18;17;11;11;11;24;9;22;12;9;4;11;7;10;3;17;10;12;20;29;26;26;30;18
617905239;2980; Facilities ;clos;756;0.447315436241611;0.552684563758389;1;48;2015;25;2;13;25;11;21;20;15;20;23;27;10;7;16;18;24;24;11;5;8;5;15;31;10;2;17;31;25;20;12;33;12;1;22;22;5;12;17;3;8;18;26;1;25;3;21;25;9
732922719;3668; Classique ;clos;1064;0.437295528898582;0.562704471101418;1;48;2015;6;25;29;39;12;9;5;7;39;0;1;43;40;5;15;32;3;12;41;33;1;3;3;11;21;5;39;23;19;35;37;41;14;31;33;32;35;30;36;37;24;26;40;12;43;12;2;23
295763185;1354; Facilities ;clos;420;0.372230428360414;0.627769571639586;1;48;2015;26;4;12;15;2;11;13;17;2;5;15;0;14;5;12;5;5;12;8;6;5;0;4;13;17;1;2;5;16;15;4;2;11;10;3;6;14;8;8;13;8;2;17;9;10;6;11;11
133098458;4928; Classique ;clos;1206;0.399959415584416;0.600040584415584;1;48;2015;58;6;8;41;34;25;40;15;44;12;30;14;41;41;7;36;8;5;32;7;31;51;1;9;2;29;50;0;24;23;38;53;24;44;10;9;12;19;8;58;31;4;35;13;42;23;35;24
976034292;4765; Classique ;clos;1554;0.420986358866737;0.579013641133263;1;48;2015;109;14;44;34;23;38;56;45;12;9;51;42;50;6;47;17;49;16;41;55;35;38;12;9;52;12;10;42;14;5;15;33;56;48;55;7;19;10;46;12;11;43;17;53;32;14;53;43
493947290;1294; Facilities ;clos;345;0.386398763523957;0.613601236476043;1;48;2015;19;1;1;13;4;4;7;13;13;2;2;3;11;0;3;13;0;7;6;10;12;14;2;14;15;14;11;5;11;7;7;4;8;5;13;2;14;9;1;1;10;12;1;5;0;4;8;4
360487877;3733; Classique ;clos;908;0.49852665416555;0.50147334583445;1;48;2015;6;6;26;25;3;5;9;0;33;39;34;19;10;20;26;19;16;28;20;16;13;35;9;37;19;15;7;13;27;39;12;36;22;7;39;0;2;6;18;31;37;18;9;9;39;22;24;3
332132005;2804; Facilities ;clos;886;0.366619115549215;0.633380884450785;1;48;2015;95;29;24;3;9;14;29;7;20;37;4;33;0;2;3;3;33;8;5;1;8;17;17;34;8;18;32;36;33;17;0;10;10;12;18;37;20;26;29;15;14;1;34;21;15;3;23;19
